,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
35500,2015-02-10 15:02:11.0000002,12.0,2015-02-10 15:02:11 UTC,-73.98343658447266,40.74467468261719,-73.97041320800781,40.761962890625,1
88389,2012-08-14 11:06:00.00000084,16.1,2012-08-14 11:06:00 UTC,-73.954458,40.77427,-73.997148,40.757475,2
68344,2013-06-13 09:07:00.00000066,9.0,2013-06-13 09:07:00 UTC,-73.98555999999998,40.763602,-73.97749,40.753747,1
20680,2011-05-20 17:04:00.00000099,4.5,2011-05-20 17:04:00 UTC,-73.986075,40.772222,-73.98302,40.776457,1
91457,2012-12-17 19:16:32.0000004,7.0,2012-12-17 19:16:32 UTC,-74.01374,40.715908,-74.003748,40.725402,1
27945,2015-03-11 14:29:40.0000004,8.0,2015-03-11 14:29:40 UTC,-73.9817123413086,40.74658203125,-73.96971130371094,40.76365661621094,2
71605,2012-05-20 16:51:00.00000069,4.1,2012-05-20 16:51:00 UTC,-73.958235,40.775962,-73.965917,40.76565,1
61315,2011-02-21 09:30:00.00000025,8.1,2011-02-21 09:30:00 UTC,-73.997375,40.72071,-73.99266,40.74961,2
96175,2010-05-22 12:15:19.0000003,15.7,2010-05-22 12:15:19 UTC,-73.963706,40.757005,-73.88628100000003,40.738682,2
31547,2014-12-17 03:11:09.0000001,5.5,2014-12-17 03:11:09 UTC,-73.99379300000003,40.747049,-74.00405699999997,40.729774,1
84062,2011-11-19 00:47:47.0000004,16.1,2011-11-19 00:47:47 UTC,-73.983307,40.722404,-73.973934,40.688755,1
31423,2010-05-05 12:50:47.0000004,6.9,2010-05-05 12:50:47 UTC,-73.997124,40.72212800000001,-73.996873,40.736475,1
84931,2009-11-04 22:18:08.0000004,9.7,2009-11-04 22:18:08 UTC,-73.991035,40.751158,-74.005317,40.720969,1
81253,2014-08-06 22:53:43.0000006,9.5,2014-08-06 22:53:43 UTC,-73.972374,40.765113,-73.992388,40.748989,3
45085,2012-07-14 14:50:00.00000024,5.7,2012-07-14 14:50:00 UTC,-73.977682,40.757985,-73.98128,40.752905,1
76622,2011-06-02 14:57:23.0000004,5.3,2011-06-02 14:57:23 UTC,-73.9691,40.763378,-73.963115,40.772186,1
78316,2010-11-03 07:55:00.000000134,6.1,2010-11-03 07:55:00 UTC,-73.952495,40.768537,-73.965715,40.765435,1
11727,2015-04-15 09:10:04.0000001,37.04,2015-04-15 09:10:04 UTC,-73.87107849121094,40.77368927001953,-73.9737548828125,40.79547882080078,5
76822,2012-09-05 11:28:00.00000064,4.5,2012-09-05 11:28:00 UTC,-73.980152,40.759317,-73.97601800000002,40.765525,1
2468,2014-04-03 20:58:21.0000002,11.5,2014-04-03 20:58:21 UTC,-73.97516999999998,40.752711,-73.94381800000002,40.777895,1
51280,2009-06-19 00:59:00.00000041,5.7,2009-06-19 00:59:00 UTC,-73.980717,40.7408,-73.987607,40.750007,1
36680,2013-05-04 00:06:00.000000200,14.0,2013-05-04 00:06:00 UTC,-73.98756999999998,40.74399,-74.00587,40.743745,1
78415,2012-03-02 21:01:54.0000001,8.9,2012-03-02 21:01:54 UTC,-73.97858599999998,40.736698,-73.999062,40.733344,1
1125,2012-06-13 15:17:00.000000109,5.7,2012-06-13 15:17:00 UTC,-73.981628,40.77871,-73.972645,40.790865,1
69030,2014-04-15 10:17:45.0000006,16.5,2014-04-15 10:17:45 UTC,-73.971237,40.797674,-73.970685,40.761641,1
4717,2013-09-03 14:17:00.000000165,4.0,2013-09-03 14:17:00 UTC,-73.958547,40.76866,-73.961835,40.763827,6
66614,2010-06-15 00:51:30.0000004,11.3,2010-06-15 00:51:30 UTC,-73.98124200000002,40.778542,-73.94103199999998,40.810847,1
27380,2014-01-25 12:31:00.000000201,22.0,2014-01-25 12:31:00 UTC,-73.96292199999998,40.771997,-74.00444,40.751112,1
21504,2010-06-30 11:14:00.000000182,5.7,2010-06-30 11:14:00 UTC,-73.96722199999998,40.749802,-73.964483,40.747182,1
66715,2009-03-27 21:35:00.000000189,5.7,2009-03-27 21:35:00 UTC,-73.98127,40.747277,-73.990977,40.756078,1
87759,2011-10-10 19:11:47.0000002,6.5,2011-10-10 19:11:47 UTC,-73.9723,40.753,-73.956,40.7762,2
2222,2009-01-11 10:53:00.000000174,4.5,2009-01-11 10:53:00 UTC,-73.955242,40.768772,-73.946708,40.773358,1
77163,2013-03-30 21:02:00.00000072,14.5,2013-03-30 21:02:00 UTC,-73.960615,40.818143,-73.99446,40.765793,4
92821,2014-12-26 21:08:00.00000084,4.0,2014-12-26 21:08:00 UTC,-74.002842,40.733697,-74.008658,40.730432,4
89948,2015-03-15 21:46:15.0000001,8.0,2015-03-15 21:46:15 UTC,-73.99195098876955,40.731269836425774,-73.99723052978516,40.74700164794922,5
50696,2010-07-08 21:48:00.000000219,6.1,2010-07-08 21:48:00 UTC,-73.991372,40.729788,-73.995098,40.742215,1
17333,2009-04-24 09:45:59.0000002,18.1,2009-04-24 09:45:59 UTC,-73.964112,40.810956,-73.986129,40.74633,1
8479,2015-01-05 15:17:31.0000002,9.0,2015-01-05 15:17:31 UTC,-73.97454833984375,40.75077819824219,-73.99376678466798,40.740081787109375,1
54648,2011-01-23 20:36:00.00000080,8.1,2011-01-23 20:36:00 UTC,-73.989687,40.758825,-73.977315,40.789642,2
83084,2010-07-29 21:49:00.000000242,16.9,2010-07-29 21:49:00 UTC,-73.981277,40.720892,-73.993075,40.770105,1
50822,2011-08-01 21:43:00.000000166,10.9,2011-08-01 21:43:00 UTC,-73.99088,40.745442,-73.978492,40.782918,1
96082,2009-06-20 05:24:15.0000001,8.1,2009-06-20 05:24:15 UTC,-73.975981,40.781402,-73.96898900000002,40.754038,2
10359,2013-06-18 07:42:00.000000128,6.0,2013-06-18 07:42:00 UTC,-73.916542,40.780235,-73.91864699999998,40.771047,1
56382,2014-03-21 19:30:10.0000005,10.0,2014-03-21 19:30:10 UTC,-74.005942,40.741222,-73.987377,40.730037,1
44545,2012-06-13 18:13:00.00000039,10.5,2012-06-13 18:13:00 UTC,-73.975075,40.750507,-73.94808499999998,40.771367,2
6424,2014-02-06 00:17:00.00000016,7.0,2014-02-06 00:17:00 UTC,-73.989817,40.75222,-73.986637,40.76664,5
50958,2010-04-09 16:44:00.00000098,5.7,2010-04-09 16:44:00 UTC,-73.970238,40.764623,-73.97785,40.777955,1
54259,2012-07-21 22:00:00.00000031,5.3,2012-07-21 22:00:00 UTC,-73.971572,40.763342,-73.95702800000002,40.771582,1
54449,2010-11-22 08:49:00.000000107,8.1,2010-11-22 08:49:00 UTC,-73.98196800000002,40.772733,-73.957362,40.762047,1
33294,2011-07-01 17:30:24.0000001,12.1,2011-07-01 17:30:24 UTC,-73.982262,40.768858,-73.920959,40.746445,1
27531,2011-03-03 21:41:16.0000001,24.9,2011-03-03 21:41:16 UTC,-75.42332716559,40.773787762815,-73.984192276304,40.740315109583996,1
30775,2015-05-20 21:56:33.0000006,13.0,2015-05-20 21:56:33 UTC,-73.98542022705078,40.74713897705078,-73.98896789550781,40.77730941772461,2
87961,2010-10-14 21:19:56.0000006,6.5,2010-10-14 21:19:56 UTC,-73.968174,40.755545,-73.985412,40.73187100000001,2
94172,2014-06-04 23:10:27.0000007,20.5,2014-06-04 23:10:27 UTC,-74.00244599999998,40.734573,-73.92419,40.699243,1
955,2014-12-11 11:30:00.00000062,4.0,2014-12-11 11:30:00 UTC,-73.969053,40.761582,-73.973715,40.763175,5
18310,2012-11-25 03:42:43.0000001,11.0,2012-11-25 03:42:43 UTC,-73.989864,40.733843,-74.009486,40.762876,4
72630,2010-03-07 23:20:17.0000001,12.5,2010-03-07 23:20:17 UTC,-73.99341,40.742138,-73.971319,40.79798,2
25678,2011-12-01 01:39:42.0000004,6.1,2011-12-01 01:39:42 UTC,-73.993596,40.682238,-73.987251,40.672329,1
66871,2013-05-01 23:40:26.0000001,12.0,2013-05-01 23:40:26 UTC,-73.971267,40.754532,-73.93073299999998,40.764077,1
17410,2015-06-03 10:49:22.0000003,10.0,2015-06-03 10:49:22 UTC,-73.99410247802734,40.76731872558594,-73.9947280883789,40.75043869018555,1
44393,2014-11-15 20:49:00.000000149,19.5,2014-11-15 20:49:00 UTC,-73.961377,40.796295,-74.002967,40.744245,2
93496,2010-04-11 16:59:00.00000033,14.1,2010-04-11 16:59:00 UTC,-73.98406,40.737833,-73.977882,40.784972,1
37013,2014-02-26 20:22:00.000000131,7.5,2014-02-26 20:22:00 UTC,-73.987922,40.724097,-74.003472,40.736222,2
32023,2009-11-16 08:45:14.0000003,4.5,2009-11-16 08:45:14 UTC,-73.837797,40.719611,-73.836678,40.719611,2
29042,2014-12-05 07:51:00.00000067,5.5,2014-12-05 07:51:00 UTC,-73.97509000000002,40.75334,-73.98496999999998,40.74149,1
60955,2012-09-25 03:04:45.0000001,7.0,2012-09-25 03:04:45 UTC,-73.99541500000002,40.754565,-73.979988,40.746411,1
62299,2011-01-13 22:40:00.000000170,6.9,2011-01-13 22:40:00 UTC,-73.991178,40.76023,-73.972612,40.749835,1
94773,2010-04-26 16:45:00.00000060,4.1,2010-04-26 16:45:00 UTC,-73.998772,40.760331,-73.994284,40.752563,2
69458,2009-11-14 19:56:00.0000008,4.9,2009-11-14 19:56:00 UTC,-73.86750699999997,40.711845,-73.986868,40.734038,5
54952,2011-02-23 08:58:00.00000023,8.5,2011-02-23 08:58:00 UTC,-73.992207,40.715287,-73.976488,40.73936,1
1413,2009-07-02 11:45:28.0000002,5.3,2009-07-02 11:45:28 UTC,-73.954801,40.779173,-73.954473,40.787302,1
6216,2011-06-25 23:45:09.0000003,6.1,2011-06-25 23:45:09 UTC,-74.0075,40.7433,-73.9885,40.741,2
76489,2010-05-23 14:11:00.000000126,13.3,2010-05-23 14:11:00 UTC,-73.96640699999998,40.75741,-73.998115,40.712988,2
99704,2013-03-25 08:45:00.000000186,5.0,2013-03-25 08:45:00 UTC,-73.97803,40.748612,-73.986685,40.740362,2
71787,2009-10-01 15:13:59.0000001,15.3,2009-10-01 15:13:59 UTC,-73.947781,40.778735,-73.991112,40.733368,1
51221,2009-10-21 06:55:43.0000003,4.5,2009-10-21 06:55:43 UTC,-73.984094,40.756062,-73.974115,40.764932,1
27819,2011-03-31 19:08:37.0000003,6.5,2011-03-31 19:08:37 UTC,-73.938012,40.749299,-73.938012,40.749299,3
84550,2010-05-06 14:15:35.0000003,12.5,2010-05-06 14:15:35 UTC,-73.986377,40.739701,-74.004227,40.70739,2
51795,2014-05-30 21:45:00.00000031,7.5,2014-05-30 21:45:00 UTC,-73.991637,40.716212,-73.983632,40.729925,1
29690,2012-08-02 12:45:00.0000002,8.5,2012-08-02 12:45:00 UTC,-73.99122,40.745417,-73.977232,40.764377,5
56895,2010-05-09 03:24:00.000000127,5.3,2010-05-09 03:24:00 UTC,-73.998547,40.72634,-73.9925,40.74287800000001,2
2618,2014-07-27 17:05:00.00000010,6.0,2014-07-27 17:05:00 UTC,-73.985935,40.75261,-73.980887,40.767765,6
1373,2013-04-23 00:58:00.00000013,8.0,2013-04-23 00:58:00 UTC,-73.9817,40.666977,-73.976667,40.64945,4
85790,2010-04-24 15:43:13.0000002,8.1,2010-04-24 15:43:13 UTC,-73.99486800000003,40.73412,-73.982339,40.752542,1
17212,2014-06-05 11:10:42.0000004,18.5,2014-06-05 11:10:42 UTC,-73.946093,40.778025,-73.97769,40.741925,3
93066,2009-08-05 22:04:00.000000126,11.3,2009-08-05 22:04:00 UTC,-73.98234000000002,40.72782,-73.982113,40.761615,1
60029,2012-09-13 01:40:00.00000075,11.5,2012-09-13 01:40:00 UTC,0.0,0.0,0.0,0.0,1
45144,2015-05-20 07:41:10.0000002,19.5,2015-05-20 07:41:10 UTC,-73.9626693725586,40.767127990722656,-73.98822021484375,40.753242492675774,1
22064,2011-06-09 18:10:00.000000271,12.9,2011-06-09 18:10:00 UTC,-73.950885,40.779105,-73.98843000000002,40.747608,5
21514,2014-02-15 18:04:04.0000001,13.0,2014-02-15 18:04:04 UTC,-73.99717199999998,40.740153,-73.982,40.770357,3
7817,2015-06-13 19:23:04.0000006,6.5,2015-06-13 19:23:04 UTC,-73.99830627441406,40.73543930053711,-74.00881958007811,40.719970703125,1
57539,2011-08-30 23:51:00.000000132,4.1,2011-08-30 23:51:00 UTC,-73.997575,40.72141,-73.991315,40.727632,5
3870,2012-11-25 18:10:00.000000173,32.8,2012-11-25 18:10:00 UTC,-73.98657299999998,40.747512,-73.862905,40.76728,1
79225,2015-01-14 18:33:03.0000002,6.0,2015-01-14 18:33:03 UTC,-73.9612045288086,40.80683135986328,-73.96894073486328,40.7910270690918,1
51238,2009-09-28 08:21:12.0000001,4.1,2009-09-28 08:21:12 UTC,-73.939038,40.663679,-73.939038,40.663679,1
57857,2009-05-21 15:31:00.00000015,6.5,2009-05-21 15:31:00 UTC,-73.978542,40.752735,-73.97023,40.759742,1
57718,2010-10-12 18:21:00.00000061,13.3,2010-10-12 18:21:00 UTC,-73.994862,40.740542,-73.96831999999998,40.76806,1
98597,2009-09-23 11:04:23.0000001,6.5,2009-09-23 11:04:23 UTC,-73.975775,40.74517700000001,-73.997137,40.747083,1
7636,2011-06-17 00:34:05.0000001,16.9,2011-06-17 00:34:05 UTC,-73.97112299999998,40.758532,-73.956905,40.713569,1
31113,2013-11-26 17:25:00.000000145,8.0,2013-11-26 17:25:00 UTC,-73.96372,40.771552,-73.971742,40.764497,1
64469,2013-10-19 03:24:04.0000004,24.5,2013-10-19 03:24:04 UTC,-74.007424,40.725599,-73.957938,40.821175,1
78180,2011-01-16 13:10:58.0000003,4.5,2011-01-16 13:10:58 UTC,-73.975872,40.776346,-73.98174399999998,40.775325,2
85642,2012-08-19 20:10:00.00000047,3.7,2012-08-19 20:10:00 UTC,-73.97019499999998,40.756357,-73.968447,40.759942,1
87444,2011-04-26 08:57:47.0000001,8.1,2011-04-26 08:57:47 UTC,-73.96040699999998,40.762033,-73.975403,40.758027,1
87329,2012-10-05 22:34:00.000000147,12.5,2012-10-05 22:34:00 UTC,-73.993342,40.724522,-73.968968,40.756615,1
34124,2013-11-28 04:47:00.0000005,57.33,2013-11-28 04:47:00 UTC,-73.98821,40.7566,-73.782527,40.64878,6
35935,2009-07-28 22:05:00.000000214,5.3,2009-07-28 22:05:00 UTC,-73.98695500000002,40.765465,-73.97913199999998,40.777585,6
18657,2009-06-21 19:07:42.0000001,11.7,2009-06-21 19:07:42 UTC,-73.982258,40.768303,-73.95330200000002,40.808576,3
59339,2013-02-08 11:48:00.000000179,4.5,2013-02-08 11:48:00 UTC,-73.95687,40.77495,-73.959035,40.771855,2
67013,2011-11-07 17:20:07.0000002,4.5,2011-11-07 17:20:07 UTC,-73.984474,40.75760800000001,-73.990876,40.756581,2
64644,2009-12-15 21:07:26.0000001,7.3,2009-12-15 21:07:26 UTC,-73.99069300000002,40.73072,-74.011649,40.707709,1
39472,2014-12-09 10:07:16.0000006,7.0,2014-12-09 10:07:16 UTC,-73.987691,40.749055,-73.99377199999998,40.735392,2
81916,2013-03-28 12:31:41.0000002,5.5,2013-03-28 12:31:41 UTC,-73.946853,40.778333,-73.955191,40.777148,1
49352,2009-07-07 12:57:00.0000005,12.5,2009-07-07 12:57:00 UTC,-73.966872,40.769613,-73.99002,40.751438,1
26572,2011-08-12 11:00:00.000000124,10.1,2011-08-12 11:00:00 UTC,-73.99176700000002,40.750652,-73.97140300000002,40.755992,2
14805,2012-06-16 17:41:33.0000002,9.3,2012-06-16 17:41:33 UTC,-73.990859,40.75593,-73.967437,40.759123,1
75394,2009-02-16 21:52:49.0000004,23.95000000000001,2009-02-16 21:52:49 UTC,-73.87454699999998,40.774098,-73.978387,40.748032,1
96935,2013-07-08 08:59:00.00000085,11.0,2013-07-08 08:59:00 UTC,0.0,0.0,0.0,0.0,1
22405,2015-05-01 22:39:31.0000001,15.0,2015-05-01 22:39:31 UTC,-73.97966003417969,40.76583862304688,-73.9756088256836,40.73130798339844,6
96211,2010-10-26 10:06:00.000000160,4.9,2010-10-26 10:06:00 UTC,-73.98050500000002,40.742607,-73.985208,40.735862,1
22380,2011-03-20 11:44:00.00000055,5.3,2011-03-20 11:44:00 UTC,-73.979055,40.76165,-73.990043,40.756768,1
39635,2015-05-09 23:35:53.0000007,10.0,2015-05-09 23:35:53 UTC,-73.99222564697266,40.71495819091797,-73.99676513671875,40.73133850097656,3
72698,2012-09-09 14:12:48.0000004,5.5,2012-09-09 14:12:48 UTC,-74.007145,40.707421,-73.99974300000002,40.714108,1
51643,2010-04-30 18:50:43.00000010,7.3,2010-04-30 18:50:43 UTC,-73.973807,40.762239,-73.977408,40.742654,1
92580,2015-04-29 13:08:56.0000003,41.54,2015-04-29 13:08:56 UTC,-73.86280822753906,40.76912307739258,-73.97203826904298,40.75632858276367,2
2094,2011-09-02 10:17:00.00000061,6.9,2011-09-02 10:17:00 UTC,-73.98257199999998,40.765167,-73.99902,40.764053,2
30729,2011-10-22 03:30:00.00000060,7.3,2011-10-22 03:30:00 UTC,-73.987673,40.721232,-73.98243000000002,40.742822,5
99071,2010-03-12 21:42:00.000000204,19.7,2010-03-12 21:42:00 UTC,-73.987752,40.721346,-73.984041,40.780418,1
10052,2010-02-23 10:41:55.0000001,6.1,2010-02-23 10:41:55 UTC,-73.97662,40.755,-73.980887,40.758905,1
18677,2014-02-01 23:21:00.00000022,9.5,2014-02-01 23:21:00 UTC,-73.991742,40.72664,-73.97833299999998,40.750962,2
30160,2011-09-16 00:57:55.0000001,10.5,2011-09-16 00:57:55 UTC,-73.9874,40.7288,-73.9564,40.7717,2
77530,2009-04-03 17:43:02.0000001,49.15,2009-04-03 17:43:02 UTC,-73.786709,40.64062,-73.989237,40.754345,2
86926,2010-11-26 07:27:00.00000054,5.3,2010-11-26 07:27:00 UTC,-73.954607,40.764252,-73.965363,40.758377,1
13890,2009-12-06 13:25:38.0000002,4.5,2009-12-06 13:25:38 UTC,-73.982362,40.748757,-73.975036,40.758409,1
4924,2009-09-10 22:42:43.0000006,8.1,2009-09-10 22:42:43 UTC,-73.990299,40.718956,-73.978412,40.741202,1
46159,2009-11-05 12:02:00.00000059,5.7,2009-11-05 12:02:00 UTC,-73.972877,40.752445,-73.98342,40.7454,1
40201,2009-12-10 16:22:47.0000004,11.3,2009-12-10 16:22:47 UTC,-73.97185,40.760747,-73.972229,40.791582,1
29477,2010-07-03 19:56:28.0000001,13.7,2010-07-03 19:56:28 UTC,-74.007911,40.711587,-73.977896,40.733176,1
47553,2013-06-02 01:46:00.000000146,16.0,2013-06-02 01:46:00 UTC,0.0,0.0,0.0,0.0,5
52735,2011-09-23 15:39:00.000000116,7.3,2011-09-23 15:39:00 UTC,-73.96390699999998,40.77107,-73.970443,40.761543,5
14199,2011-07-06 17:56:00.000000175,6.9,2011-07-06 17:56:00 UTC,-74.069938,40.66242800000001,-74.060448,40.660535,1
98111,2009-03-28 10:54:00.00000037,5.7,2009-03-28 10:54:00 UTC,-73.960562,40.760067,-73.958535,40.77835200000001,1
88119,2014-03-01 03:00:37.0000001,11.0,2014-03-01 03:00:37 UTC,-73.992938,40.741532,-74.006171,40.70812,2
95534,2010-11-12 13:17:00.00000019,7.7,2010-11-12 13:17:00 UTC,-73.985536,40.74997000000001,-73.993985,40.740477,1
79815,2012-01-28 23:13:28.0000003,4.9,2012-01-28 23:13:28 UTC,-73.978787,40.764316,-73.974057,40.75533,1
30579,2009-02-01 01:41:18.0000002,16.6,2009-02-01 01:41:18 UTC,-74.001125,40.736351,-73.942747,40.786129,2
76994,2014-12-02 10:37:00.0000009,13.0,2014-12-02 10:37:00 UTC,-73.998308,40.756522,-74.01011700000002,40.721177,1
34939,2015-02-09 23:56:31.0000002,18.5,2015-02-09 23:56:31 UTC,-73.99800872802734,40.72131729125977,-73.95670318603516,40.65861129760742,1
83692,2012-08-08 11:25:00.000000127,11.7,2012-08-08 11:25:00 UTC,-73.99179699999998,40.764612,-73.99279,40.748337,6
99785,2012-11-03 22:59:00.00000088,13.0,2012-11-03 22:59:00 UTC,-73.96594300000002,40.762033,-73.979687,40.784313,5
11123,2012-06-12 15:54:43.0000003,5.3,2012-06-12 15:54:43 UTC,-73.954718,40.765544,-73.949501,40.772578,1
99365,2009-01-24 23:41:22.0000002,5.4,2009-01-24 23:41:22 UTC,-73.99129,40.74953,-73.97807,40.751982,1
23195,2012-09-09 22:14:17.0000001,5.5,2012-09-09 22:14:17 UTC,-74.000442,40.718413,-73.99908,40.727877,2
346,2011-10-02 20:57:03.0000004,18.5,2011-10-02 20:57:03 UTC,-73.98241,40.775023,-73.930626,40.866642,1
8419,2012-04-07 21:38:44.0000006,4.1,2012-04-07 21:38:44 UTC,-73.969267,40.763458,-73.962397,40.773001,1
30225,2010-04-25 09:52:08.0000001,7.3,2010-04-25 09:52:08 UTC,-73.96623199999998,40.753915,-73.991518,40.74994,1
70862,2015-05-15 13:55:57.0000001,20.0,2015-05-15 13:55:57 UTC,-73.98818969726562,40.74130630493164,-74.01363372802734,40.70940017700195,1
18906,2011-06-27 20:22:05.0000002,7.3,2011-06-27 20:22:05 UTC,-73.982386,40.770641,-73.983295,40.749927,1
71577,2015-05-29 13:10:42.0000007,9.0,2015-05-29 13:10:42 UTC,-73.96990203857422,40.76293563842773,-73.97500610351562,40.75273513793945,1
12009,2014-06-20 20:29:48.0000003,7.5,2014-06-20 20:29:48 UTC,-73.977998,40.750498,-73.988158,40.748394,2
23999,2011-11-22 10:35:00.00000099,5.3,2011-11-22 10:35:00 UTC,-73.980193,40.753707,-73.99305,40.74917,2
56068,2011-06-21 21:12:00.000000207,7.7,2011-06-21 21:12:00 UTC,-73.973897,40.750113,-73.956265,40.77024,5
53446,2012-10-26 08:33:00.0000008,4.5,2012-10-26 08:33:00 UTC,-73.978477,40.752845,-73.981677,40.748127,1
26966,2012-12-17 10:34:49.0000006,12.5,2012-12-17 10:34:49 UTC,-73.986628,40.728151,-74.006857,40.705795,1
21734,2014-03-25 15:38:32.0000001,12.5,2014-03-25 15:38:32 UTC,-73.982892,40.769009,-73.98741600000002,40.741411,2
37586,2015-01-18 15:02:59.0000006,5.0,2015-01-18 15:02:59 UTC,-73.99449157714845,40.72475814819336,-73.98341369628906,40.72208786010742,1
45992,2013-06-11 10:40:08.0000001,6.0,2013-06-11 10:40:08 UTC,-73.98208199999998,40.772796,-73.97124699999998,40.765967,1
91128,2014-10-15 13:41:20.0000001,9.5,2014-10-15 13:41:20 UTC,-74.00324499999998,40.733101,-73.991506,40.744526,2
82282,2013-03-12 08:18:17.0000002,3.0,2013-03-12 08:18:17 UTC,-74.006764,40.718344,-74.008636,40.72043,1
61134,2010-07-12 11:00:11.0000004,17.7,2010-07-12 11:00:11 UTC,-73.97335600000002,40.751495,-73.902288,40.772614,1
91455,2015-01-14 14:45:03.0000002,11.0,2015-01-14 14:45:03 UTC,0.0,0.0,0.0,0.0,1
7371,2011-11-30 18:21:58.0000003,7.3,2011-11-30 18:21:58 UTC,-73.97947099999998,40.771445,-73.966528,40.792412,1
10845,2011-04-19 13:11:00.00000034,7.3,2011-04-19 13:11:00 UTC,-73.993382,40.742147,-74.004615,40.736725,2
46160,2011-03-05 13:06:41.0000002,4.5,2011-03-05 13:06:41 UTC,-73.98217199999998,40.774619,-73.987593,40.765251,1
92419,2015-02-12 14:54:53.0000005,15.0,2015-02-12 14:54:53 UTC,-73.9949951171875,40.7254753112793,-73.99346923828125,40.752265930175774,1
15957,2012-01-13 13:38:03.0000004,25.7,2012-01-13 13:38:03 UTC,-73.979155,40.752351,-73.872281,40.774491,1
2404,2014-05-15 13:36:00.000000172,5.5,2014-05-15 13:36:00 UTC,-73.955283,40.76882,-73.955283,40.76882,5
49667,2009-02-01 12:33:33.0000002,9.7,2009-02-01 12:33:33 UTC,-73.96621800000001,40.762102,-73.998876,40.753612,1
54914,2013-10-25 03:12:00.00000054,7.0,2013-10-25 03:12:00 UTC,-73.987032,40.744682,-73.992547,40.758432,5
88937,2010-10-18 08:26:00.000000208,6.1,2010-10-18 08:26:00 UTC,-73.98965,40.756617,-73.97847,40.756792,6
43431,2010-06-08 14:40:39.0000007,7.7,2010-06-08 14:40:39 UTC,-73.98459799999998,40.779516,-73.966902,40.790987,2
92421,2012-05-04 15:36:00.000000133,7.7,2012-05-04 15:36:00 UTC,-73.991522,40.765238,-73.970067,40.794245,2
82607,2013-06-16 00:11:27.0000004,13.5,2013-06-16 00:11:27 UTC,-73.973846,40.764277,-74.00538399999998,40.739353,1
20336,2011-09-03 22:50:16.0000001,10.1,2011-09-03 22:50:16 UTC,-73.99722,40.722212,-73.985703,40.755909,1
71501,2015-05-09 20:13:36.0000004,5.5,2015-05-09 20:13:36 UTC,-73.98332214355469,40.75689315795898,-73.99378967285155,40.7613525390625,2
40978,2012-01-26 21:59:00.000000227,3.3,2012-01-26 21:59:00 UTC,-73.967377,40.762732,-73.971615,40.762062,1
41715,2014-01-21 13:19:50.0000002,5.0,2014-01-21 13:19:50 UTC,-73.976676,40.759027,-73.98527,40.752811,1
69553,2011-04-15 13:58:59.0000001,13.7,2011-04-15 13:58:59 UTC,-73.973873,40.754329,-74.004626,40.707247,1
77416,2012-01-19 21:57:00.000000225,19.3,2012-01-19 21:57:00 UTC,-73.991033,40.749657,-73.954115,40.733103,1
60154,2009-10-31 09:37:00.00000092,7.3,2009-10-31 09:37:00 UTC,-73.98844,40.73162,-74.011637,40.70783,5
80154,2012-08-25 21:47:44.0000003,23.3,2012-08-25 21:47:44 UTC,-74.006165,40.748514,-73.911061,40.775903,2
67478,2013-10-07 16:29:42.0000002,6.0,2013-10-07 16:29:42 UTC,-73.992594,40.756692,-73.982355,40.763304,1
64929,2014-07-26 11:07:00.00000061,11.5,2014-07-26 11:07:00 UTC,-73.96453199999998,40.758092,-73.965657,40.778152,1
53356,2015-05-12 00:08:29.0000004,40.5,2015-05-12 00:08:29 UTC,-73.99445343017578,40.745460510253906,-73.79961395263672,40.73793411254883,1
24627,2012-05-26 00:13:00.00000070,9.3,2012-05-26 00:13:00 UTC,-73.977073,40.774735,-73.968597,40.75226,2
